"scope_role","object_type","schema_name","object_name","status","dev_definition_sha","production_definition_sha","release_action"
"B1_FUNCTION","routine_grant","public","confirm_primary_team_change(p_request_id uuid).postgres.EXECUTE","DEV_ONLY","9784c677ffc6","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","confirm_primary_team_change(p_request_id uuid).service_role.EXECUTE","DEV_ONLY","dff342be4f08","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","decline_primary_team_change(p_request_id uuid).authenticated.EXECUTE","DEV_ONLY","56a106f8d76a","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","decline_primary_team_change(p_request_id uuid).postgres.EXECUTE","DEV_ONLY","19c56f32270d","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","decline_primary_team_change(p_request_id uuid).service_role.EXECUTE","DEV_ONLY","5a5f3df247a3","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","enforce_permission_assignment_scope().postgres.EXECUTE","DEV_ONLY","276f144e91e8","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","enforce_permission_assignment_scope().service_role.EXECUTE","DEV_ONLY","5dfa1b98c7e8","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","enforce_permission_set_owner_scope().postgres.EXECUTE","DEV_ONLY","72b69970ea86","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","enforce_permission_set_owner_scope().service_role.EXECUTE","DEV_ONLY","2e7b68cdc4b3","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","get_active_permission_mode().authenticated.EXECUTE","DEV_ONLY","42e01fe174fa","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","get_active_permission_mode().postgres.EXECUTE","DEV_ONLY","e0bbf4164ff8","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","get_active_permission_mode().service_role.EXECUTE","DEV_ONLY","61a6ce4248c7","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","guard_team_membership_integrity().postgres.EXECUTE","DEV_ONLY","36df669951df","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","guard_team_membership_integrity().service_role.EXECUTE","DEV_ONLY","38d4cc8f8fdd","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","guard_user_role_duplicate_insert().postgres.EXECUTE","DEV_ONLY","b891b2c776a4","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","guard_user_role_duplicate_insert().service_role.EXECUTE","DEV_ONLY","c5926fca6cc8","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","has_effective_permission(p_permission_key text, p_association_id uuid, p_club_id uuid, p_division_id uuid, p_team_id uuid).postgres.EXECUTE","DEV_ONLY","d37613447a5a","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","has_effective_permission(p_permission_key text, p_association_id uuid, p_club_id uuid, p_division_id uuid, p_team_id uuid).service_role.EXECUTE","DEV_ONLY","072014e65881","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","is_super_admin().anon.EXECUTE","PRODUCTION_ONLY","","d5941e7df278","PRESERVE_AND_INVESTIGATE"
"B1_FUNCTION","routine_grant","public","is_super_admin().authenticated.EXECUTE","MATCH","7120b32e1bc5","7120b32e1bc5","NO_CHANGE"
"B1_FUNCTION","routine_grant","public","is_super_admin().postgres.EXECUTE","MATCH","7663a73de857","7663a73de857","NO_CHANGE"
"B1_FUNCTION","routine_grant","public","is_super_admin().PUBLIC.EXECUTE","PRODUCTION_ONLY","","52da03615450","PRESERVE_AND_INVESTIGATE"
"B1_FUNCTION","routine_grant","public","is_super_admin().service_role.EXECUTE","MATCH","05df96fa44c0","05df96fa44c0","NO_CHANGE"
"B1_FUNCTION","routine_grant","public","list_permission_management_records_for_mode(p_scope_type text, p_scope_id uuid, p_actor_mode text).authenticated.EXECUTE","DEV_ONLY","48055c18b40a","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","list_permission_management_records_for_mode(p_scope_type text, p_scope_id uuid, p_actor_mode text).postgres.EXECUTE","DEV_ONLY","10c937ae435a","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","list_permission_management_records_for_mode(p_scope_type text, p_scope_id uuid, p_actor_mode text).service_role.EXECUTE","DEV_ONLY","60c6f8580b73","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","permission_mode_scope_allows(p_actor_mode text, p_scope_type text, p_scope_id uuid).postgres.EXECUTE","DEV_ONLY","b85eb76c1432","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","permission_mode_scope_allows(p_actor_mode text, p_scope_type text, p_scope_id uuid).service_role.EXECUTE","DEV_ONLY","e9819985b9b0","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","permission_save_assignment_unchecked(p_assignment_id uuid, p_permission_set_id uuid, p_subject_type text, p_subject_key text, p_scope_type text, p_scope_id uuid, p_active boolean, p_actor_mode text).postgres.EXECUTE","DEV_ONLY","e04d64a18b15","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","permission_save_assignment_unchecked(p_assignment_id uuid, p_permission_set_id uuid, p_subject_type text, p_subject_key text, p_scope_type text, p_scope_id uuid, p_active boolean, p_actor_mode text).service_role.EXECUTE","DEV_ONLY","58b45013b794","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","permission_save_group_unchecked(p_group_id uuid, p_name text, p_description text, p_scope_type text, p_scope_id uuid, p_member_ids uuid[], p_active boolean, p_actor_mode text).postgres.EXECUTE","DEV_ONLY","71561a839157","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","permission_save_group_unchecked(p_group_id uuid, p_name text, p_description text, p_scope_type text, p_scope_id uuid, p_member_ids uuid[], p_active boolean, p_actor_mode text).service_role.EXECUTE","DEV_ONLY","52d8728af29b","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","permission_save_override_unchecked(p_permission_key text, p_subject_type text, p_subject_key text, p_scope_type text, p_scope_id uuid, p_allowed boolean, p_reason text, p_active boolean, p_actor_mode text).postgres.EXECUTE","DEV_ONLY","65a30711149e","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","permission_save_override_unchecked(p_permission_key text, p_subject_type text, p_subject_key text, p_scope_type text, p_scope_id uuid, p_allowed boolean, p_reason text, p_active boolean, p_actor_mode text).service_role.EXECUTE","DEV_ONLY","1b2e2c661150","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","permission_save_set_unchecked(p_permission_set_id uuid, p_name text, p_description text, p_scope_type text, p_scope_id uuid, p_permissions jsonb, p_active boolean, p_actor_mode text).postgres.EXECUTE","DEV_ONLY","e16c15e72c4e","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","permission_save_set_unchecked(p_permission_set_id uuid, p_name text, p_description text, p_scope_type text, p_scope_id uuid, p_permissions jsonb, p_active boolean, p_actor_mode text).service_role.EXECUTE","DEV_ONLY","31c29c2e1d14","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","permission_scope_contains(p_owner_scope_type text, p_owner_scope_id uuid, p_assignment_scope_type text, p_assignment_scope_id uuid).postgres.EXECUTE","DEV_ONLY","ce6182acec48","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","permission_scope_contains(p_owner_scope_type text, p_owner_scope_id uuid, p_assignment_scope_type text, p_assignment_scope_id uuid).service_role.EXECUTE","DEV_ONLY","6d1902669112","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","permission_scope_details(p_scope_type text, p_scope_id uuid).postgres.EXECUTE","DEV_ONLY","e5198e3ef248","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","permission_scope_details(p_scope_type text, p_scope_id uuid).service_role.EXECUTE","DEV_ONLY","3ff600e8ceaa","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","permission_subject_manageable(p_actor_mode text, p_subject_type text, p_subject_key text).postgres.EXECUTE","DEV_ONLY","f173a569209b","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","permission_subject_manageable(p_actor_mode text, p_subject_type text, p_subject_key text).service_role.EXECUTE","DEV_ONLY","c734d78adfb8","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","permission_subject_matches_for_mode(p_user_id uuid, p_effective_mode text, p_subject_type text, p_subject_key text, p_rule_scope_type text, p_rule_scope_id uuid).postgres.EXECUTE","DEV_ONLY","f6a419ab318c","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","permission_subject_matches_for_mode(p_user_id uuid, p_effective_mode text, p_subject_type text, p_subject_key text, p_rule_scope_type text, p_rule_scope_id uuid).service_role.EXECUTE","DEV_ONLY","469c13765a4a","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","permission_subject_matches(p_user_id uuid, p_subject_type text, p_subject_key text, p_association_id uuid, p_club_id uuid, p_team_id uuid).postgres.EXECUTE","DEV_ONLY","578c78d8e4b2","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","permission_subject_matches(p_user_id uuid, p_subject_type text, p_subject_key text, p_association_id uuid, p_club_id uuid, p_team_id uuid).service_role.EXECUTE","DEV_ONLY","f64f2f81dc8a","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","permission_user_in_scope(p_user_id uuid, p_scope_type text, p_scope_id uuid).postgres.EXECUTE","DEV_ONLY","2bf1b304e597","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","permission_user_in_scope(p_user_id uuid, p_scope_type text, p_scope_id uuid).service_role.EXECUTE","DEV_ONLY","361ee819cf29","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","permission_visible_profiles_for_mode(p_scope_type text, p_scope_id uuid, p_actor_mode text).authenticated.EXECUTE","DEV_ONLY","1d24f2467866","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","permission_visible_profiles_for_mode(p_scope_type text, p_scope_id uuid, p_actor_mode text).postgres.EXECUTE","DEV_ONLY","dadea6c4b435","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","permission_visible_profiles_for_mode(p_scope_type text, p_scope_id uuid, p_actor_mode text).service_role.EXECUTE","DEV_ONLY","cbff7fefd4c1","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","permission_visible_profiles(p_scope_type text, p_scope_id uuid).postgres.EXECUTE","DEV_ONLY","b16ab971f804","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","permission_visible_profiles(p_scope_type text, p_scope_id uuid).service_role.EXECUTE","DEV_ONLY","41113799a419","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","request_primary_team_change(p_to_team_id uuid).authenticated.EXECUTE","DEV_ONLY","2224c2f433b1","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","request_primary_team_change(p_to_team_id uuid).postgres.EXECUTE","DEV_ONLY","66bedc429e29","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","request_primary_team_change(p_to_team_id uuid).service_role.EXECUTE","DEV_ONLY","0d222a120dab","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","resolve_effective_permission_for_mode_unchecked(p_permission_key text, p_actor_mode text, p_association_id uuid, p_club_id uuid, p_division_id uuid, p_team_id uuid).postgres.EXECUTE","DEV_ONLY","9ca041abad66","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","resolve_effective_permission_for_mode_unchecked(p_permission_key text, p_actor_mode text, p_association_id uuid, p_club_id uuid, p_division_id uuid, p_team_id uuid).service_role.EXECUTE","DEV_ONLY","83f6a118aac2","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","resolve_effective_permission_for_mode(p_permission_key text, p_actor_mode text, p_association_id uuid, p_club_id uuid, p_division_id uuid, p_team_id uuid).authenticated.EXECUTE","DEV_ONLY","13b6b85e583e","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","resolve_effective_permission_for_mode(p_permission_key text, p_actor_mode text, p_association_id uuid, p_club_id uuid, p_division_id uuid, p_team_id uuid).postgres.EXECUTE","DEV_ONLY","eee733439f09","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","resolve_effective_permission_for_mode(p_permission_key text, p_actor_mode text, p_association_id uuid, p_club_id uuid, p_division_id uuid, p_team_id uuid).service_role.EXECUTE","DEV_ONLY","7c669c5f3385","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","resolve_effective_permission(p_permission_key text, p_user_id uuid, p_association_id uuid, p_club_id uuid, p_division_id uuid, p_team_id uuid).postgres.EXECUTE","DEV_ONLY","4afea3563bb1","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","resolve_effective_permission(p_permission_key text, p_user_id uuid, p_association_id uuid, p_club_id uuid, p_division_id uuid, p_team_id uuid).service_role.EXECUTE","DEV_ONLY","09d394b40597","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","resolve_module_enabled(p_module_key text, p_association_id uuid, p_club_id uuid, p_division_id uuid, p_team_id uuid).authenticated.EXECUTE","DEV_ONLY","1a704a6877d8","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","resolve_module_enabled(p_module_key text, p_association_id uuid, p_club_id uuid, p_division_id uuid, p_team_id uuid).postgres.EXECUTE","DEV_ONLY","29813f3043c5","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","resolve_module_enabled(p_module_key text, p_association_id uuid, p_club_id uuid, p_division_id uuid, p_team_id uuid).service_role.EXECUTE","DEV_ONLY","83ac964bc466","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","save_permission_assignment(p_assignment_id uuid, p_permission_set_id uuid, p_subject_type text, p_subject_key text, p_scope_type text, p_scope_id uuid, p_active boolean, p_actor_mode text).authenticated.EXECUTE","DEV_ONLY","5c4e1315d34f","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","save_permission_assignment(p_assignment_id uuid, p_permission_set_id uuid, p_subject_type text, p_subject_key text, p_scope_type text, p_scope_id uuid, p_active boolean, p_actor_mode text).postgres.EXECUTE","DEV_ONLY","6e02185a7005","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","save_permission_assignment(p_assignment_id uuid, p_permission_set_id uuid, p_subject_type text, p_subject_key text, p_scope_type text, p_scope_id uuid, p_active boolean, p_actor_mode text).service_role.EXECUTE","DEV_ONLY","f0453916cb90","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","save_permission_group(p_group_id uuid, p_name text, p_description text, p_scope_type text, p_scope_id uuid, p_member_ids uuid[], p_active boolean, p_actor_mode text).authenticated.EXECUTE","DEV_ONLY","de5f9334b9d2","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","save_permission_group(p_group_id uuid, p_name text, p_description text, p_scope_type text, p_scope_id uuid, p_member_ids uuid[], p_active boolean, p_actor_mode text).postgres.EXECUTE","DEV_ONLY","5a1bbe4f6a00","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","save_permission_group(p_group_id uuid, p_name text, p_description text, p_scope_type text, p_scope_id uuid, p_member_ids uuid[], p_active boolean, p_actor_mode text).service_role.EXECUTE","DEV_ONLY","f9953d3c68ca","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","save_permission_override(p_permission_key text, p_subject_type text, p_subject_key text, p_scope_type text, p_scope_id uuid, p_allowed boolean, p_reason text, p_active boolean, p_actor_mode text).authenticated.EXECUTE","DEV_ONLY","0ed6b43afc97","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","save_permission_override(p_permission_key text, p_subject_type text, p_subject_key text, p_scope_type text, p_scope_id uuid, p_allowed boolean, p_reason text, p_active boolean, p_actor_mode text).postgres.EXECUTE","DEV_ONLY","449a41fbee40","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","save_permission_override(p_permission_key text, p_subject_type text, p_subject_key text, p_scope_type text, p_scope_id uuid, p_allowed boolean, p_reason text, p_active boolean, p_actor_mode text).service_role.EXECUTE","DEV_ONLY","04fac0fa0e22","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","save_permission_set(p_permission_set_id uuid, p_name text, p_description text, p_scope_type text, p_scope_id uuid, p_permissions jsonb, p_active boolean, p_actor_mode text).authenticated.EXECUTE","DEV_ONLY","c3550650367d","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","save_permission_set(p_permission_set_id uuid, p_name text, p_description text, p_scope_type text, p_scope_id uuid, p_permissions jsonb, p_active boolean, p_actor_mode text).postgres.EXECUTE","DEV_ONLY","a27ef4bd916b","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","save_permission_set(p_permission_set_id uuid, p_name text, p_description text, p_scope_type text, p_scope_id uuid, p_permissions jsonb, p_active boolean, p_actor_mode text).service_role.EXECUTE","DEV_ONLY","43d400a19449","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","set_active_permission_context(p_root_mode text, p_active_mode text, p_association_id uuid, p_club_id uuid, p_division_id uuid, p_team_id uuid).authenticated.EXECUTE","DEV_ONLY","8105de33a04d","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","set_active_permission_context(p_root_mode text, p_active_mode text, p_association_id uuid, p_club_id uuid, p_division_id uuid, p_team_id uuid).postgres.EXECUTE","DEV_ONLY","97da0d492f21","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","set_active_permission_context(p_root_mode text, p_active_mode text, p_association_id uuid, p_club_id uuid, p_division_id uuid, p_team_id uuid).service_role.EXECUTE","DEV_ONLY","e84ca211913a","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","set_active_permission_mode(p_root_mode text, p_active_mode text).authenticated.EXECUTE","DEV_ONLY","c80c51758964","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","set_active_permission_mode(p_root_mode text, p_active_mode text).postgres.EXECUTE","DEV_ONLY","f2d7a64d8016","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","set_active_permission_mode(p_root_mode text, p_active_mode text).service_role.EXECUTE","DEV_ONLY","d57e27e08b8c","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","set_module_feature_flag(p_module_key text, p_scope_type text, p_scope_id uuid, p_enabled boolean, p_notes text).authenticated.EXECUTE","DEV_ONLY","fde432ba993b","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","set_module_feature_flag(p_module_key text, p_scope_type text, p_scope_id uuid, p_enabled boolean, p_notes text).postgres.EXECUTE","DEV_ONLY","001ef2d6c2ea","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_FUNCTION","routine_grant","public","set_module_feature_flag(p_module_key text, p_scope_type text, p_scope_id uuid, p_enabled boolean, p_notes text).service_role.EXECUTE","DEV_ONLY","920ed1ff8d70","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_OWNED_TABLE","constraint","private","auth_session_permission_modes.auth_session_permission_modes_active_mode_check","DEV_ONLY","c30ec10ac0b4","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_OWNED_TABLE","constraint","private","auth_session_permission_modes.auth_session_permission_modes_association_id_fkey","DEV_ONLY","8e334ec85985","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_OWNED_TABLE","constraint","private","auth_session_permission_modes.auth_session_permission_modes_club_id_fkey","DEV_ONLY","42209b8a8d5e","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_OWNED_TABLE","constraint","private","auth_session_permission_modes.auth_session_permission_modes_division_id_fkey","DEV_ONLY","a5ef7c63465a","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_OWNED_TABLE","constraint","private","auth_session_permission_modes.auth_session_permission_modes_pkey","DEV_ONLY","2a2529e6744f","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_OWNED_TABLE","constraint","private","auth_session_permission_modes.auth_session_permission_modes_root_mode_check","DEV_ONLY","3085e21c4694","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_OWNED_TABLE","constraint","private","auth_session_permission_modes.auth_session_permission_modes_session_id_fkey","DEV_ONLY","47e6ea070171","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_OWNED_TABLE","constraint","private","auth_session_permission_modes.auth_session_permission_modes_team_id_fkey","DEV_ONLY","5e2b41327007","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_OWNED_TABLE","constraint","private","auth_session_permission_modes.auth_session_permission_modes_user_id_fkey","DEV_ONLY","5df528b56cc3","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_OWNED_TABLE","constraint","public","administration_audit_log.administration_audit_log_actor_id_fkey","DEV_ONLY","4c673d1a9c30","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_OWNED_TABLE","constraint","public","administration_audit_log.administration_audit_log_association_id_fkey","DEV_ONLY","2cf2b250ecd6","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_OWNED_TABLE","constraint","public","administration_audit_log.administration_audit_log_club_id_fkey","DEV_ONLY","83c7960c9774","","CURATE_IN_COMPATIBILITY_BRIDGE"
"B1_OWNED_TABLE","constraint","public","administration_audit_log.administration_audit_log_pkey","DEV_ONLY","9cacc312ba31","","CURATE_IN_COMPATIBILITY_BRIDGE"
